"","name","label"
"1825","JJ661B","EVER CHANGED ALLOCATIONS-2"
"1826","JJ662B","HOW CHANGED ALLOCATIONS- 2"
"1827","JJ664B","MONEY INVESTED IN COMPANY STOCK- 2"
"1828","JJ420B","RECV ONE OR MORE LUMP SUM PAYMENTS-2"
"1829","JJ665B","BENEFITS IN MONTHLY PENSION OR ANNUITY-2"
"1830","JJ710B","YOUNGEST AGE RECV MONTHLY PENSION- 2"
"1831","JJ421B","INSTALLMENTS OR MONTHLY PENSION-2"
"1832","JJ422B","YOUNGEST AGE- RECV MONTHLY PENSION-2"
"1833","JJ423B","YOUNGEST AGE- RECV LUMP SUM-2"
"1834","JJ424B","AGE-EXPECT BENEFIT-2"
"1835","JJ425B1","FORM OF BENEFIT-2-1"
"1836","JJ425B2","FORM OF BENEFIT-2-2"
"1837","JJ425B3","FORM OF BENEFIT -2-3"
"1838","JJ425B4","FORM OF BENEFIT -2-4"
"1839","JJ427B","AMT-BENEFIT-2"
"1840","JJ428B","AMT-BENEFIT - PER-2"
"1841","JJ338C","PENSION PLAN TYPE- 3"
"1842","JJ339C","AMOUNT IN ACCOUNT PRESENTLY-PLAN A/B-3"
"1843","JJ340C","AMOUNT IN ACCOUNT PRESENTLY- MIN-3"
"1844","JJ341C","AMOUNT IN ACCOUNT PRESENTLY- MAX-3"
"1845","JJ342C","AMOUNT IN ACCOUNT PRESENTLY-RESULT-3"
"1846","JJ654C","REC BENEFITS FROM THIS PART OF PENSION-3"
"1847","JJ655C","AMT RECV FROM THIS PART OF PENSION- 3"
"1848","JJ656C","AMT RECV FROM THIS PART OF PENSION-PER-3"
"1849","JJ343C","FORM OF CONTRIBUTION-3"
"1850","JJ344C","CONTRIBUTION-PCT OF PAY-3"
"1851","JJ345C","CURRENT AMOUNT OF CONTRIBUTION-3"
"1852","JJ349C","CURRENT AMOUNT OF CONTRIBUTION PER-3"
"1853","JJ346C","CURRENT AMOUNT OF CONTRIBUTION - MIN-3"
"1854","JJ347C","CURRENT AMOUNT OF CONTRIBUTION - MAX-3"
"1855","JJ348C","CURRENT AMOUNT OF CONTRIBUTION-RESULT-3"
"1856","JJ351C","MIN PCT CONTRIBUTE-EMP STILL CONTRIB-3"
"1857","JJ352C","YRS IN PLAN-3"
"1858","JJ353C","AGE- EXPECT RECV BENEFITS-3"
"1859","JJ354C","YRS- EXPECT RECV BENEFITS-3"
"1860","JJ355C","FORM OF EXPECTED BENEFITS-3"
"1861","JJ356C","PCT EXPECTED BENEFITS-3"
"1862","JJ357C","AMT EXPECTED BENEFITS-3"
"1863","JJ361C","AMT EXPECTED BENEFITS PER-3"
"1864","JJ358C","AMOUNT EXPECTED BENEFITS - MIN-3"
"1865","JJ359C","AMOUNT EXPECTED BENEFITS - MAX-3"
"1866","JJ360C","AMOUNT EXPECTED BENEFITS - RESULT-3"
"1867","JJ363C","LUMP SUM-EXPECTED BENEFITS-3"
"1868","JJ364C","LUMPSUM AMT OF EXPECTED BENEFITS-MIN-3"
"1869","JJ365C","LUMPSUM AMT OF EXPECTED BENEFITS-MAX-3"
"1870","JJ366C","LUMPSUM AMT EXPECTED BENEFITS-RESULT-3"
"1871","JJ367C","AGE-FULL BENEFITS-3"
"1872","JJ368C","FORM OF FULL BENEFITS-3"
"1873","JJ369C","FULL BENEFITS- PERCENT-3"
"1874","JJ370C","FULL BENEFITS- AMT-3"
"1875","JJ374C","FULL BENEFITS - AMT- PER-3"
"1876","JJ371C","AMOUNT OF FULL BENEFITS - MIN-3"
"1877","JJ372C","AMOUNT OF FULL BENEFITS - MAX-3"
"1878","JJ373C","AMOUNT OF FULL BENEFITS - RESULT-3"
"1879","JJ376C","FULL BENEFITS-LUMP SUM-3"
"1880","JJ377C","EXPECTED EARNINGS - PENSION-3"
"1881","JJ381C","AMOUNT EXPECTED EARNINGS PENSION-PER-3"
"1882","JJ378C","AMOUNT EXPECTED EARNINGS PENSION-MIN-3"
"1883","JJ379C","AMOUNT EXPECTED EARNINGS PENSION-MAX-3"
"1884","JJ380C","AMT EXPECTED EARNINGS PENSION-RESULT-3"
"1885","JJ383C","EARLIEST AGE-RECV BENEFIT-3"
"1886","JJ384C","FORM-REDUCED BENEFIT-3"
"1887","JJ385C","REDUCED BENEFIT-PCT-3"
"1888","JJ386C","REDUCED BENEFIT- AMT-3"
"1889","JJ387C","REDUCED BENEFIT- AMT- PER-3"
"1890","JJ389C","REDUCED BENEFIT-LUMP SUM-3"
"1891","JJ390C","SOCIAL SECURITY AFFECT PENSION-3"
"1892","JJ391C","WHEN SOC SEC AFFECT BENEFITS-3"
"1893","JJ392C","CHOOSE LUMP SUM-3"
"1894","JJ393C","TYPE DEFINED CONTRIBUTION-3"
"1895","JJ395C","YEARS IN PLAN-TYPE B-3"
"1896","JJ396C","FORM OF EMPLOYER CONTRIBUTION-3"
"1897","JJ397C","EMPLOYER CONTRIBUTION-PCT-3"
"1898","JJ713C","EMPLOYER CONTRIBUTION LT/GT 5 PCT-3"
"1899","JJ398C","AMT-EMPLOYER CONTRIBUTION-3"
"1900","JJ402C","AMOUNT EMPLOYER CONTRIBUTION - PER-3"
"1901","JJ399C","AMOUNT EMPLOYER CONTRIBUTION - MIN-3"
"1902","JJ400C","AMOUNT EMPLOYER CONTRIBUTION - MAX-3"
"1903","JJ401C","AMOUNT EMPLOYER CONTRIBUTION - RESULT-3"
"1904","JJ404C","FORM OF OWN CONTRIBUTION-3"
"1905","JJ405C","OWN CONTRIBUTION-PCT-3"
"1906","JJ406C","OWN CONTRIBUTION-AMOUNT-3"
"1907","JJ410C","OWN CONTRIBUTION- AMT- PER-3"
"1908","JJ407C","AMOUNT OF OWN CONTRIBUTION - MIN-3"
"1909","JJ408C","AMOUNT OF OWN CONTRIBUTION - MAX-3"
"1910","JJ409C","AMOUNT OF OWN CONTRIBUTION - RESULT-3"
"1911","JJ412C","MIN CONTRIBUTION-EMP STILL CONTRIBUTE-3"
"1912","JJ413C","AMOUNT IN ACCOUNT PRESENTLY-PLAN B-3"
"1913","JJ414C","AMOUNT CURRENTLY IN ACCOUNT-MIN-3"
"1914","JJ415C","AMOUNT CURRENTLY IN ACCOUNT-MAX-3"
"1915","JJ416C","AMOUNT CURRENTLY IN ACCOUNT-RESULT-3"
"1916","JJ417C","CHOOSE INVESTMENT OPTIONS-3"
"1917","JJ658C","CHOOSE HOW EMPLOYERS SHARE INVESTED-3"
"1918","JJ418C","HOW MONEY INVESTED-3"
"1919","JJ660C","CHANGED ALLOCATIONS- 3"
"1920","JJ661C","EVER CHANGED ALLOCATIONS-3"
"1921","JJ662C","HOW CHANGED ALLOCATIONS- 3"
"1922","JJ664C","MONEY INVESTED IN COMPANY STOCK- 3"
"1923","JJ420C","RECV ONE OR MORE LUMP SUM PAYMENTS-3"
"1924","JJ665C","BENEFITS IN MONTHLY PENSION OR ANNUITY-3"
"1925","JJ710C","YOUNGEST AGE RECV MONTHLY PENSION- 3"
"1926","JJ421C","INSTALLMENTS OR MONTHLY PENSION-3"
"1927","JJ422C","YOUNGEST AGE- RECV MONTHLY PENSION-3"
"1928","JJ423C","YOUNGEST AGE- RECV LUMP SUM-3"
"1929","JJ424C","AGE-EXPECT BENEFIT-3"
"1930","JJ425C1","FORM OF BENEFIT -3-1"
"1931","JJ425C2","FORM OF BENEFIT -3-2"
"1932","JJ425C3","FORM OF BENEFIT -3-3"
"1933","JJ425C4","FORM OF BENEFIT -3-4"
"1934","JJ427C","AMT-BENEFIT-3"
"1935","JJ428C","AMT-BENEFIT - PER-3"
"1936","JJ338D","PENSION PLAN TYPE- 4"
"1937","JJ339D","AMOUNT IN ACCOUNT PRESENTLY-PLAN A/B-4"
"1938","JJ340D","AMOUNT IN ACCOUNT PRESENTLY- MIN-4"
"1939","JJ341D","AMOUNT IN ACCOUNT PRESENTLY- MAX-4"
"1940","JJ342D","AMOUNT IN ACCOUNT PRESENTLY-RESULT-4"
"1941","JJ654D","REC BENEFITS FROM THIS PART OF PENSION-4"
"1942","JJ655D","AMT RECV FROM THIS PART OF PENSION- 4"
"1943","JJ656D","AMT RECV FROM THIS PART OF PENSION-PER-4"
"1944","JJ343D","FORM OF CONTRIBUTION-4"
"1945","JJ344D","CONTRIBUTION-PCT OF PAY-4"
"1946","JJ345D","CURRENT AMOUNT OF CONTRIBUTION-4"
"1947","JJ349D","CURRENT AMOUNT OF CONTRIBUTION PER-4"
"1948","JJ346D","CURRENT AMOUNT OF CONTRIBUTION - MIN-4"
"1949","JJ347D","CURRENT AMOUNT OF CONTRIBUTION - MAX-4"
"1950","JJ348D","CURRENT AMOUNT OF CONTRIBUTION-RESULT-4"
"1951","JJ351D","MIN PCT CONTRIBUTE-EMP STILL CONTRIB-4"
"1952","JJ352D","YRS IN PLAN-4"
"1953","JJ353D","AGE- EXPECT RECV BENEFITS-4"
"1954","JJ354D","YRS- EXPECT RECV BENEFITS-4"
"1955","JJ355D","FORM OF EXPECTED BENEFITS-4"
"1956","JJ356D","PCT EXPECTED BENEFITS-4"
"1957","JJ357D","AMT EXPECTED BENEFITS-4"
"1958","JJ361D","AMT EXPECTED BENEFITS PER-4"
"1959","JJ358D","AMOUNT EXPECTED BENEFITS - MIN-4"
"1960","JJ359D","AMOUNT EXPECTED BENEFITS - MAX-4"
"1961","JJ360D","AMOUNT EXPECTED BENEFITS - RESULT-4"
"1962","JJ363D","LUMP SUM-EXPECTED BENEFITS-4"
"1963","JJ364D","LUMPSUM AMT OF EXPECTED BENEFITS-MIN-4"
"1964","JJ365D","LUMPSUM AMT OF EXPECTED BENEFITS-MAX-4"
"1965","JJ366D","LUMPSUM AMT EXPECTED BENEFITS-RESULT-4"
"1966","JJ367D","AGE-FULL BENEFITS-4"
"1967","JJ368D","FORM OF FULL BENEFITS-4"
"1968","JJ369D","FULL BENEFITS- PERCENT-4"
"1969","JJ370D","FULL BENEFITS- AMT-4"
"1970","JJ374D","FULL BENEFITS - AMT- PER-4"
"1971","JJ371D","AMOUNT OF FULL BENEFITS - MIN-4"
"1972","JJ372D","AMOUNT OF FULL BENEFITS - MAX-4"
"1973","JJ373D","AMOUNT OF FULL BENEFITS - RESULT-4"
"1974","JJ376D","FULL BENEFITS-LUMP SUM-4"
"1975","JJ377D","EXPECTED EARNINGS - PENSION-4"
"1976","JJ381D","AMOUNT EXPECTED EARNINGS PENSION-PER-4"
"1977","JJ378D","AMOUNT EXPECTED EARNINGS PENSION-MIN-4"
"1978","JJ379D","AMOUNT EXPECTED EARNINGS PENSION-MAX-4"
"1979","JJ380D","AMT EXPECTED EARNINGS PENSION-RESULT-4"
"1980","JJ383D","EARLIEST AGE-RECV BENEFIT-4"
"1981","JJ384D","FORM-REDUCED BENEFIT-4"
"1982","JJ385D","REDUCED BENEFIT-PCT-4"
"1983","JJ386D","REDUCED BENEFIT- AMT-4"
"1984","JJ387D","REDUCED BENEFIT- AMT- PER-4"
"1985","JJ389D","REDUCED BENEFIT-LUMP SUM-4"
"1986","JJ390D","SOCIAL SECURITY AFFECT PENSION-4"
"1987","JJ391D","WHEN SOC SEC AFFECT BENEFITS-4"
"1988","JJ392D","CHOOSE LUMP SUM-4"
"1989","JJ393D","TYPE DEFINED CONTRIBUTION-4"
"1990","JJ395D","YEARS IN PLAN-TYPE B-4"
"1991","JJ396D","FORM OF EMPLOYER CONTRIBUTION-4"
"1992","JJ397D","EMPLOYER CONTRIBUTION-PCT-4"
"1993","JJ713D","EMPLOYER CONTRIBUTION LT/GT 5 PCT-4"
"1994","JJ398D","AMT-EMPLOYER CONTRIBUTION-4"
"1995","JJ402D","AMOUNT EMPLOYER CONTRIBUTION - PER-4"
"1996","JJ399D","AMOUNT EMPLOYER CONTRIBUTION - MIN-4"
"1997","JJ400D","AMOUNT EMPLOYER CONTRIBUTION - MAX-4"
"1998","JJ401D","AMOUNT EMPLOYER CONTRIBUTION - RESULT-4"
"1999","JJ404D","FORM OF OWN CONTRIBUTION-4"
"2000","JJ405D","OWN CONTRIBUTION-PCT-4"
"2001","JJ406D","OWN CONTRIBUTION-AMOUNT-4"
"2002","JJ410D","OWN CONTRIBUTION- AMT- PER-4"
"2003","JJ407D","AMOUNT OF OWN CONTRIBUTION - MIN-4"
"2004","JJ408D","AMOUNT OF OWN CONTRIBUTION - MAX-4"
"2005","JJ409D","AMOUNT OF OWN CONTRIBUTION - RESULT-4"
"2006","JJ412D","MIN CONTRIBUTION-EMP STILL CONTRIBUTE-4"
"2007","JJ413D","AMOUNT IN ACCOUNT PRESENTLY-PLAN B-4"
"2008","JJ414D","AMOUNT CURRENTLY IN ACCOUNT-MIN-4"
"2009","JJ415D","AMOUNT CURRENTLY IN ACCOUNT-MAX-4"
"2010","JJ416D","AMOUNT CURRENTLY IN ACCOUNT-RESULT-4"
"2011","JJ417D","CHOOSE INVESTMENT OPTIONS-4"
"2012","JJ658D","CHOOSE HOW EMPLOYERS SHARE INVESTED-4"
"2013","JJ418D","HOW MONEY INVESTED-4"
"2014","JJ660D","CHANGED ALLOCATIONS- 4"
"2015","JJ661D","EVER CHANGED ALLOCATIONS-4"
"2016","JJ662D","HOW CHANGED ALLOCATIONS- 4"
"2017","JJ664D","MONEY INVESTED IN COMPANY STOCK- 4"
"2018","JJ420D","RECV ONE OR MORE LUMP SUM PAYMENTS-4"
"2019","JJ665D","BENEFITS IN MONTHLY PENSION OR ANNUITY-4"
"2020","JJ710D","YOUNGEST AGE RECV MONTHLY PENSION- 4"
"2021","JJ421D","INSTALLMENTS OR MONTHLY PENSION-4"
"2022","JJ422D","YOUNGEST AGE- RECV MONTHLY PENSION-4"
"2023","JJ423D","YOUNGEST AGE- RECV LUMP SUM-4"
"2024","JJ424D","AGE-EXPECT BENEFIT-4"
"2025","JJ425D1","FORM OF BENEFIT -4-1"
"2026","JJ425D2","FORM OF BENEFIT -4-2"
"2027","JJ425D3","FORM OF BENEFIT -4-3"
"2028","JJ425D4","FORM OF BENEFIT -4-4"
"2029","JJ427D","AMT-BENEFIT-4"
"2030","JJ428D","AMT-BENEFIT - PER-4"
"2031","JJ430","J430 BRANCHPOINT"
"2032","JJ431","ACCOUNT BALANCE IN OTR PLANS"
"2033","JJ432","NOT TAKE TAX DEF SAVINGS"
"2034","JJ434A1","STATUS PAST PENSION TYPE A-1-1"
"2035","JJ434A2","STATUS PAST PENSION TYPE A-1-2"
"2036","JJ434A3","STATUS PAST PENSION TYPE A-1-3"
"2037","JJ666","ELIGIBLE BUT DO NOT PARTICIPATE"
"2038","JJ436A","YR- START RECEIVING BENEFITS-1"
"2039","JJ437A","AMT-BENEFITS-1"
"2040","JJ441A","AMT-BENEFITS - PER-1"
"2041","JJ714A","ADJUSTED FOR COST OF LIVING -1"
"2042","JJ715A","BENEFITS ADJUSTED AUTOMATICALLY-1"
"2043","JJ443A","YR-REC PAST PENSION CASH SETTLEMENT-1"
"2044","JJ444A","AMT-CASH SETTLEMENT-1"
"2045","JJ448A","PAST PENSION A-ROLLED OVER TO IRA-YR-1"
"2046","JJ449A","PAST PENSION A- ROLLED OVER TO IRA-1"
"2047","JJ450A1","STATUS PAST PENSION TYPE B-1-1"
"2048","JJ450A2","STATUS PAST PENSION TYPE B-1-2"
"2049","JJ450A3","STATUS PAST PENSION TYPE B-1-3"
"2050","JJ450A4","STATUS PAST PENSION TYPE B-1-4"
"2051","JJ452A","PAST PENSION TYPE B-WITHDREW MONEY-YR-1"
"2052","JJ453A","PAST PENSION TYPE B- AMT-1"
"2053","JJ667A","DO WHAT WITH PAST PENSION WITHDRAWAL- 1"
"2054","JJ457A","PAST PENSION TYPE B-TRANSFER MONEY-YR-1"
"2055","JJ458A","PAST PENS TYPE B-TRANSFER MONEY-AMT-1"
"2056","JJ459A","PAST PENS TYPE B-CONVERT ANNUITY-YR-1"
"2057","JJ460A","PAST PENS TYPE B-CONVERT ANNUITY-AMT-1"
"2058","JJ461A","ANNUITY STARTED- YR-1"
"2059","JJ462A","ANNUITY BENEFITS- AMT-1"
"2060","JJ463A","ANNUITY BENEFITS- AMT- PER-1"
"2061","JJ669A","RECEIVE ANNUITY BENEFITS DURATION- 1"
"2062","JJ671A","RECEIVE ANNUITY BENEFITS DURATION- YR- 1"
"2063","JJ672A","RECEIVE ANNUITY BENEFITS DURATION-AGE -1"
"2064","JJ673A","RECEIVE ANNUITY BENEFITS DURATION-YRS -1"
"2065","JJ674A","IN CASE OF DEATH WILL ANNUITY CHANGE- 1"
"2066","JJ465A","PAST PENS TYPE B- AMT IN ACCOUNT NOW-1"
"2067","JJ466A","PAST PENS TYPE B-AMT IN ACCOUNT-MIN-1"
"2068","JJ467A","PAST PENS TYPE B-AMT IN ACCOUNT-MAX-1"
"2069","JJ468A","PAST PENS TYPE B- AMT IN ACCT- RESULT-1"
"2070","JJ469A","PAST PENS TYPE B- ROLLED OVER IRA- YR-1"
"2071","JJ470A","PAST PENS TYPE B-ROLLED OVER IRA-AMT-1"
"2072","JJ471A","PAST PENSION B- ROLLED OVER IRA-MIN-1"
"2073","JJ472A","PAST PENSION B- ROLLED OVER IRA-MAX-1"
"2074","JJ473A","PAST PENSION B-ROLLED OVER IRA-RESULT-1"
"2075","JJ434B1","STATUS PAST PENSION TYPE A-2-1"
"2076","JJ434B2","STATUS PAST PENSION TYPE A-2-2"
"2077","JJ434B3","STATUS PAST PENSION TYPE A-2-3"
"2078","JJ436B","YR- START RECEIVING BENEFITS-2"
"2079","JJ437B","AMT-BENEFITS-2"
"2080","JJ441B","AMT-BENEFITS - PER-2"
"2081","JJ714B","ADJUSTED FOR COST OF LIVING -2"
"2082","JJ715B","BENEFITS ADJUSTED AUTOMATICALLY-2"
"2083","JJ443B","YR-REC PAST PENSION CASH SETTLEMENT-2"
"2084","JJ444B","AMT-CASH SETTLEMENT-2"
"2085","JJ448B","PAST PENSION A-ROLLED OVER TO IRA-YR-2"
"2086","JJ449B","PAST PENSION A- ROLLED OVER TO IRA-2"
"2087","JJ450B1","STATUS PAST PENSION TYPE B-2-1"
"2088","JJ450B2","STATUS PAST PENSION TYPE B-2-2"
"2089","JJ450B3","STATUS PAST PENSION TYPE B-2-3"
"2090","JJ450B4","STATUS PAST PENSION TYPE B-2-4"
"2091","JJ452B","PAST PENSION TYPE B-WITHDREW MONEY-YR-2"
"2092","JJ453B","PAST PENSION TYPE B- AMT-2"
"2093","JJ667B","DO WHAT WITH PAST PENSION WITHDRAWAL- 2"
"2094","JJ457B","PAST PENSION TYPE B-TRANSFER MONEY-YR-2"
"2095","JJ458B","PAST PENS TYPE B-TRANSFER MONEY-AMT-2"
"2096","JJ459B","PAST PENS TYPE B-CONVERT ANNUITY-YR-2"
"2097","JJ460B","PAST PENS TYPE B-CONVERT ANNUITY-AMT-2"
"2098","JJ461B","ANNUITY STARTED- YR-2"
"2099","JJ462B","ANNUITY BENEFITS- AMT-2"
"2100","JJ463B","ANNUITY BENEFITS- AMT- PER-2"
"2101","JJ669B","RECEIVE ANNUITY BENEFITS DURATION- 2"
"2102","JJ671B","RECEIVE ANNUITY BENEFITS DURATION- YR- 2"
"2103","JJ672B","RECEIVE ANNUITY BENEFITS DURATION-AGE -2"
"2104","JJ673B","RECEIVE ANNUITY BENEFITS DURATION-YRS -2"
"2105","JJ674B","IN CASE OF DEATH WILL ANNUITY CHANGE- 2"
"2106","JJ465B","PAST PENS TYPE B- AMT IN ACCOUNT NOW-2"
"2107","JJ466B","PAST PENS TYPE B-AMT IN ACCOUNT-MIN-2"
"2108","JJ467B","PAST PENS TYPE B-AMT IN ACCOUNT-MAX-2"
"2109","JJ468B","PAST PENS TYPE B- AMT IN ACCT- RESULT-2"
"2110","JJ469B","PAST PENS TYPE B- ROLLED OVER IRA- YR-2"
"2111","JJ470B","PAST PENS TYPE B-ROLLED OVER IRA-AMT-2"
"2112","JJ471B","PAST PENSION B- ROLLED OVER IRA-MIN-2"
"2113","JJ472B","PAST PENSION B- ROLLED OVER IRA-MAX-2"
"2114","JJ473B","PAST PENSION B-ROLLED OVER IRA-RESULT-2"
"2115","JJ434C1","STATUS PAST PENSION TYPE A-3-1"
"2116","JJ434C2","STATUS PAST PENSION TYPE A-3-2"
"2117","JJ434C3","STATUS PAST PENSION TYPE A-3-3"
"2118","JJ436C","YR- START RECEIVING BENEFITS-3"
"2119","JJ437C","AMT-BENEFITS-3"
"2120","JJ441C","AMT-BENEFITS - PER-3"
"2121","JJ714C","ADJUSTED FOR COST OF LIVING -3"
"2122","JJ715C","BENEFITS ADJUSTED AUTOMATICALLY-3"
"2123","JJ443C","YR-REC PAST PENSION CASH SETTLEMENT-3"
"2124","JJ444C","AMT-CASH SETTLEMENT-3"
"2125","JJ448C","PAST PENSION A-ROLLED OVER TO IRA-YR-3"
"2126","JJ449C","PAST PENSION A- ROLLED OVER TO IRA-3"
"2127","JJ450C1","STATUS PAST PENSION TYPE B-3-1"
"2128","JJ450C2","STATUS PAST PENSION TYPE B-3-2"
"2129","JJ450C3","STATUS PAST PENSION TYPE B-3-3"
"2130","JJ450C4","STATUS PAST PENSION TYPE B-3-4"
"2131","JJ452C","PAST PENSION TYPE B-WITHDREW MONEY-YR-3"
"2132","JJ453C","PAST PENSION TYPE B- AMT-3"
"2133","JJ667C","DO WHAT WITH PAST PENSION WITHDRAWAL- 3"
"2134","JJ457C","PAST PENSION TYPE B-TRANSFER MONEY-YR-3"
"2135","JJ458C","PAST PENS TYPE B-TRANSFER MONEY-AMT-3"
"2136","JJ459C","PAST PENS TYPE B-CONVERT ANNUITY-YR-3"
"2137","JJ460C","PAST PENS TYPE B-CONVERT ANNUITY-AMT-3"
"2138","JJ461C","ANNUITY STARTED- YR-3"
"2139","JJ462C","ANNUITY BENEFITS- AMT-3"
"2140","JJ463C","ANNUITY BENEFITS- AMT- PER-3"
"2141","JJ669C","RECEIVE ANNUITY BENEFITS DURATION- 3"
"2142","JJ671C","RECEIVE ANNUITY BENEFITS DURATION- YR- 3"
"2143","JJ672C","RECEIVE ANNUITY BENEFITS DURATION-AGE -3"
"2144","JJ673C","RECEIVE ANNUITY BENEFITS DURATION-YRS -3"
"2145","JJ674C","IN CASE OF DEATH WILL ANNUITY CHANGE- 3"
"2146","JJ465C","PAST PENS TYPE B- AMT IN ACCOUNT NOW-3"
"2147","JJ466C","PAST PENS TYPE B-AMT IN ACCOUNT-MIN-3"
"2148","JJ467C","PAST PENS TYPE B-AMT IN ACCOUNT-MAX-3"
"2149","JJ468C","PAST PENS TYPE B- AMT IN ACCT- RESULT-3"
"2150","JJ469C","PAST PENS TYPE B- ROLLED OVER IRA- YR-3"
"2151","JJ470C","PAST PENS TYPE B-ROLLED OVER IRA-AMT-3"
"2152","JJ471C","PAST PENSION B- ROLLED OVER IRA-MIN-3"
"2153","JJ472C","PAST PENSION B- ROLLED OVER IRA-MAX-3"
"2154","JJ473C","PAST PENSION B-ROLLED OVER IRA-RESULT-3"
"2155","JJ434D1","STATUS PAST PENSION TYPE A-4-1"
"2156","JJ434D2","STATUS PAST PENSION TYPE A-4-2"
"2157","JJ434D3","STATUS PAST PENSION TYPE A-4-3"
"2158","JJ436D","YR- START RECEIVING BENEFITS-4"
"2159","JJ437D","AMT-BENEFITS-4"
"2160","JJ441D","AMT-BENEFITS - PER-4"
"2161","JJ714D","ADJUSTED FOR COST OF LIVING -4"
"2162","JJ715D","BENEFITS ADJUSTED AUTOMATICALLY-4"
"2163","JJ443D","YR-REC PAST PENSION CASH SETTLEMENT-4"
"2164","JJ444D","AMT-CASH SETTLEMENT-4"
"2165","JJ448D","PAST PENSION A-ROLLED OVER TO IRA-YR-4"
"2166","JJ449D","PAST PENSION A- ROLLED OVER TO IRA-4"
"2167","JJ450D1","STATUS PAST PENSION TYPE B-4-1"
"2168","JJ450D2","STATUS PAST PENSION TYPE B-4-2"
"2169","JJ450D3","STATUS PAST PENSION TYPE B-4-3"
"2170","JJ450D4","STATUS PAST PENSION TYPE B-4-4"
"2171","JJ452D","PAST PENSION TYPE B-WITHDREW MONEY-YR-4"
"2172","JJ453D","PAST PENSION TYPE B- AMT-4"
"2173","JJ667D","DO WHAT WITH PAST PENSION WITHDRAWAL- 4"
"2174","JJ457D","PAST PENSION TYPE B-TRANSFER MONEY-YR-4"
"2175","JJ458D","PAST PENS TYPE B-TRANSFER MONEY-AMT-4"
"2176","JJ459D","PAST PENS TYPE B-CONVERT ANNUITY-YR-4"
"2177","JJ460D","PAST PENS TYPE B-CONVERT ANNUITY-AMT-4"
"2178","JJ461D","ANNUITY STARTED- YR-4"
"2179","JJ462D","ANNUITY BENEFITS- AMT-4"
"2180","JJ463D","ANNUITY BENEFITS- AMT- PER-4"
"2181","JJ669D","RECEIVE ANNUITY BENEFITS DURATION- 4"
"2182","JJ671D","RECEIVE ANNUITY BENEFITS DURATION- YR- 4"
"2183","JJ672D","RECEIVE ANNUITY BENEFITS DURATION-AGE -4"
"2184","JJ673D","RECEIVE ANNUITY BENEFITS DURATION-YRS -4"
"2185","JJ674D","IN CASE OF DEATH WILL ANNUITY CHANGE- 4"
"2186","JJ465D","PAST PENS TYPE B- AMT IN ACCOUNT NOW-4"
"2187","JJ466D","PAST PENS TYPE B- AMT IN ACCOUNT-MIN-4"
"2188","JJ467D","PAST PENS TYPE B-AMT IN ACCOUNT-MAX-4"
"2189","JJ468D","PAST PENS TYPE B- AMT IN ACCT- RESULT-4"
"2190","JJ469D","PAST PENS TYPE B- ROLLED OVER IRA- YR-4"
"2191","JJ470D","PAST PENS TYPE B-ROLLED OVER IRA-AMT-4"
"2192","JJ471D","PAST PENSION B- ROLLED OVER IRA-MIN-4"
"2193","JJ472D","PAST PENSION B- ROLLED OVER IRA-MAX-4"
"2194","JJ473D","PAST PENSION B-ROLLED OVER IRA-RESULT-4"
"2195","JJ474","OTHER PAST PENSIONS- RECV PAYMENTS"
"2196","JJ475","OTHER PAST PENSIONS- WITHDRAW MONEY"
"2197","JJ476M1","OTH PAST PENSIONS- PLAN W/DRAW MONEY-1"
"2198","JJ476M2","OTH PAST PENSIONS- PLAN W/DRAW MONEY-2"
"2199","JJ476M3","OTH PAST PENSIONS- PLAN W/DRAW MONEY-3"
"2200","JJ476M4","OTHER PAST PENSIONS- PLAN W/DRAW MONEY"
"2201","JJ478","CURRENTLY RECV SOC SEC INCOME"
"2202","JJ479","EXPECT FUTURE SOC SEC BENEFITS"
"2203","JJ719","EXPECT SS BASED ON OWN WORK RECORD"
"2204","JJ480","AGE EXPECT TO COLLECT SOC SEC INCOME"
"2205","JJ481","SOC SEC AMT PRESENT VALUE"
"2206","JJ485","SOC SEC AMT PRESENT VALUE- PER"
"2207","JJ482","SOC SEC AMT PRESENT VALUE- MIN"
"2208","JJ483","SOC SEC AMT PRESENT VALUE- MAX"
"2209","JJ484","SOC SEC AMT PRESENT VALUE- RESULT"
"2210","JJ487","AMT SOC SEC BENEFITS- AT AGE 62"
"2211","JJ491","AMT SOC SEC BENEFITS- AT AGE 62- PER"
"2212","JJ488","AMT SOC SEC BENEFITS- AT AGE 62- MIN"
"2213","JJ489","AMT SOC SEC BENEFITS- AT AGE 62- MAX"
"2214","JJ490","AMT SOC SEC BENEFITS- AT AGE 62- RESULT"
"2215","JJ493","AMT SOC SEC BENEFITS- AT AGE 65"
"2216","JJ497","AMT SOC SEC BENEFITS- AT AGE 65- PER"
"2217","JJ494","AMT SOC SEC BENEFITS- AT AGE 65- MIN"
"2218","JJ495","AMT SOC SEC BENEFITS- AT AGE 65- MAX"
"2219","JJ496","AMT SOC SEC BENEFITS- AT AGE 65- RESULT"
"2220","JJ499","STOP WORK-COLLECT SOC SEC-RETURN TO WORK"
"2221","JJ718","BRANCHPOINT FOR J718Y"
"2222","JJ696","BRANCHPOINT FOR J696Y"
"2223","JJ500","J500 CHECKPOINT"
