"","name","label"
"1609","nj210","amount of salary on job per"
"1610","nj212","how paid for overtime"
"1611","nj213","overtime rate"
"1612","nj215","overtime rate-$ pr hr"
"1613","nj216","hrly wage rate"
"1614","nj217","hourly wage rate - min"
"1615","nj218","hourly wage rate - max"
"1616","nj219","hourly wage rate - result"
"1617","nj220","overtime rate hourly wage"
"1618","nj222","overtime rate hourly wage - $ per hour"
"1619","nj223","# wks worked overtime"
"1620","nj224","overtime required"
"1621","nj225","amount paid for overtime"
"1622","nj226","amount paid for overtime per"
"1623","nj228","hrly overtime rate"
"1624","nj230","amount paid- other"
"1625","nj231","amount paid- other- per"
"1626","nj233","hourly overtime rate- other"
"1627","nj234","able to reduce paid work hrs"
"1628","nj235","like to reduce hrs"
"1629","nj236","desired hrs of work/wk- reduce hrs"
"1630","nj940","able to work half-time"
"1631","nj941","pay cut in proportion to hrs"
"1632","nj942","reduced hrs- affect health benefits"
"1633","nj943","reduced hrs- affect pension benefits"
"1634","nj241","able to increase paid work hrs"
"1635","nj242","like to increase hrs"
"1636","nj243","desired hrs of work/wk- increase hrs"
"1637","nj244","number of employees at location"
"1638","nj245","estimated # employees at location"
"1639","nj246","number of employees at all location"
"1640","nj247","estimated # employees at all locations"
"1641","nj717","branchpoint for j717y"
"1642","nj248","mo-start work for current employer"
"1643","nj249","yr-start work for current employer"
"1644","nj252","confirm end/start of curr/prev job"
"1645","nj253","confirm yr left prev employer"
"1646","nj254","year stopped working prev employer"
"1647","nj255","confirm yr begin current employment"
"1648","nj256","yr begin current employment"
"1649","nj257","current job- starting pay"
"1650","nj258","current job- starting pay- per"
"1651","nj691","branchpoint for j691y"
"1652","nj260","any mos not working for current employer"
"1653","njw776.13","nj260 - months not working - year - 1"
"1654","njw777.13","nj260 - any months not working for current emp/business - 1"
"1655","njw778.13m1","nj260 - which months not working - 1 - 1"
"1656","njw778.13m2","nj260 - which months not working - 1 - 2"
"1657","njw776.14","nj260 - months not working - year - 2"
"1658","njw777.14","nj260 - any months not working for current emp/business - 2"
"1659","njw778.14m1","nj260 - which months not working - 2 - 1"
"1660","njw778.14m2","nj260 - which months not working - 2 - 2"
"1661","njw778.14m3","nj260 - which months not working - 2 - 3"
"1662","njw778.14m4","nj260 - which months not working - 2 - 4"
"1663","njw778.14m5","nj260 - which months not working - 2 - 5"
"1664","njw778.14m6","nj260 - which months not working - 2 - 6"
"1665","njw778.14m7","nj260 - which months not working - 2 - 7"
"1666","njw778.14m8","nj260 - which months not working - 2 - 8"
"1667","njw778.14m9","nj260 - which months not working - 2 - 9"
"1668","njw778.14m10","nj260 - which months not working - 2 - 10"
"1669","njw776.15","nj260 - months not working - year - 3"
"1670","njw777.15","nj260 - any months not working for current emp/business - 3"
"1671","njw778.15m1","nj260 - which months not working - 3 - 1"
"1672","njw778.15m2","nj260 - which months not working - 3 - 2"
"1673","njw778.15m3","nj260 - which months not working - 3 - 3"
"1674","njw778.15m4","nj260 - which months not working - 3 - 4"
"1675","njw778.15m5","nj260 - which months not working - 3 - 5"
"1676","njw778.15m6","nj260 - which months not working - 3 - 6"
"1677","njw778.15m7","nj260 - which months not working - 3 - 7"
"1678","njw778.15m8","nj260 - which months not working - 3 - 8"
"1679","njw778.15m9","nj260 - which months not working - 3 - 9"
"1680","njw778.15m10","nj260 - which months not working - 3 - 10"
"1681","njw778.15m11","nj260 - which months not working - 3 - 11"
"1682","njw778.15m12","nj260 - which months not working - 3 - 12"
"1683","njw776.16","nj260 - months wkd before current employment - year - 4"
"1684","njw777.16","nj260 - any months not working for current emp/business - 4"
"1685","njw778.16m1","nj260 - which months worked - 4 - 1"
"1686","njw778.16m2","nj260 - which months worked - 4 - 2"
"1687","njw778.16m3","nj260 - which months worked - 4 - 3"
"1688","njw778.16m4","nj260 - which months worked - 4 - 4"
"1689","njw778.16m5","nj260 - which months worked - 4 - 5"
"1690","njw778.16m6","nj260 - which months worked - 4 - 6"
"1691","njw778.16m7","nj260 - which months worked - 4 - 7"
"1692","njw778.16m8","nj260 - which months worked - 4 - 8"
"1693","njw778.16m9","nj260 - which months worked - 4 - 9"
"1694","njw778.16m10","nj260 - which months worked - 4 - 10"
"1695","njw778.16m11","nj260 - which months worked - 4 - 11"
"1696","njw778.16m12","nj260 - which months worked - 4 - 12"
"1697","nj263","current employer exp perm reduction"
"1698","nj264","current employer- downsize affect jobs"
"1699","nj720","government employee"
"1700","nj721","employee of fed,state,local gov"
"1701","nj266","union/employee-association"
"1702","nj478","currently recv soc sec income"
"1703","nj479","expect future soc sec benefits"
"1704","nj719","expect ss based on own work record"
"1705","nj480","age expect to collect soc sec income"
"1706","nj910","age - months"
"1707","nj481","soc sec amt present value"
"1708","nj482","soc sec amt present value- min"
"1709","nj483","soc sec amt present value- max"
"1710","nj484","soc sec amt present value- result"
"1711","nj485","soc sec amt present value- per"
"1712","nj487","amt soc sec benefits- at age 62"
"1713","nj488","amt soc sec benefits- at age 62- min"
"1714","nj489","amt soc sec benefits- at age 62- max"
"1715","nj490","amt soc sec benefits- at age 62- result"
"1716","nj491","amt soc sec benefits- at age 62- per"
"1717","nj493","amt soc sec benes- age 62- per specify"
"1718","nj494","amt soc sec benefits- at age 65- min"
"1719","nj495","amt soc sec benefits- at age 65- max"
"1720","nj496","amt soc sec benefits- at age 65- result"
"1721","nj497","amt soc sec benes- normal ret age-per"
"1722","nj718","branchpoint for j718y"
"1723","nj696","branchpoint for j696y"
"1724","nj500","checkpoint for j500"
"1725","nj501","education needed for job"
"1726","nj502","experience needed for job"
"1727","nj503","experience needed for job - unit"
"1728","nj676","current job covered by fica"
"1729","nj505","looking for another job currently"
"1730","nj506","job search in area"
"1731","nj507","looking full/part-time work"
"1732","nj508","looking same/different kind of work"
"1733","nj510m1","doing what to find job- 1"
"1734","nj510m2","doing what to find job- 2"
"1735","nj510m3","doing what to find job- 3"
"1736","nj510m4","doing what to find job- 4"
"1737","nj510m5","doing what to find job- 5"
"1738","nj510m6","doing what to find job- 6"
"1739","nj512","# employers visited"
"1740","nj513","# employers called/wrote"
"1741","nj514","look into another similar job"
"1742","nj516","j516 branchpoint"
"1743","nj517","doing what to find work- not working"
"1744","nj518","looking full/part-time work- not working"
"1745","nj519","looking same/different work- not working"
"1746","nj521","wage/salary necessary to take job"
"1747","nj842","wage/salary necessary to take job-min"
"1748","nj843","wage/salary necessary to take job-max"
"1749","nj844","wage/salary necessary to take job-result"
"1750","nj522","wage/salary necessary to take job - per"
"1751","nj524m1","what done to find work- 1"
"1752","nj524m2","what done to find work- 2"
"1753","nj524m3","what done to find work- 3"
"1754","nj524m4","what done to find work- 4"
"1755","nj524m5","what done to find work- 5"
"1756","nj524m6","what done to find work- 6"
"1757","nj524m7","what done to find work- 7"
"1758","nj524m8","what done to find work- 8"
"1759","nj526","# employers contact- not working"
"1760","nj697","branchpoint for j697y"
"1761","nj698","branchpoint for j698y"
"1762","nj527","want job currently"
"1763","nj528","want full/part-time work- not working"
"1764","nj529","wage necessary to take regular job now"
"1765","nj530","wage necessary to take reg job now- min"
"1766","nj531","wage necessary to take reg job now- max"
"1767","nj532","wage necessary take reg job now-result"
"1768","nj533","wage necessary to take reg job now- per"
"1769","nj535","why not look for work"
"1770","nj699","branchpoint for j699y"
"1771","nj537","statements about job intro"
"1772","nj538","physical effort"
"1773","nj539","lifting heavy loads"
"1774","nj540","stooping/kneeling/crouching"
"1775","nj541","good eyesight"
"1776","nj542","intense concentration"
"1777","nj543","people skills"
"1778","nj544","computer usage"
"1779","nj545","more job statements intro"
"1780","nj546","more difficult things required"
"1781","nj547","a lot of stress"
"1782","nj548","preference to young for promotion"
"1783","nj549","pressure to retire"
"1784","nj550","gradually reduce hrs"
"1785","nj551","move to less demanding job"
"1786","nj552","enjoy going to work"
"1787","nj553","any otr paid work"
"1788","nj554m1","kind 2nd job- 1"
"1789","nj554m2","kind 2nd job- 2"
"1790","nj554m3","kind 2nd job- 3"
"1791","nj556","hrs/wk on 2nd job"
"1792","nj557","wks/yr on 2nd job"
"1793","nj558","earnings on second job"
"1794","nj559","earnings on second job - min"
"1795","nj560","earnings on second job - max"
"1796","nj561","earnings on second job - result"
"1797","nj562","earnings on second job - per"
"1798","nj564","usual retirement age"
"1799","nj565","usual # yrs service- retirement"
"1800","nj566m1","plans for retirement- 1"
"1801","nj566m2","plans for retirement- 2"
"1802","nj566m3","plans for retirement- 3"
"1803","nj566m4","plans for retirement- 4"
"1804","nj566m5","plans for retirement- 5"
"1805","nj566m6","plans for retirement- 6"
"1806","nj568","plan to stop working-age"
"1807","nj569","plan to stop working-yr"
"1808","nj570","think stop working-age"
"1809","nj571","think stop working-yr"
"1810","nj572","start working fewer hrs-age"
"1811","nj573","start working fewer hrs-yr"
"1812","nj574","change kind of work-age"
"1813","nj575","change kind of work-yr"
"1814","nj576","start self-employment-age"
"1815","nj577","start self-employment-yr"
"1816","nj700","branchpoint for j700y"
"1817","nj578","consider self retired"
"1818","nj579","branchpoint for j579"
"1819","nj580","mo-retired"
"1820","nj581","yr-retired"
"1821","nj709","think about retirement bf retire"
"1822","nj707","branchpoint for j707y"
"1823","nj583","wanted/forced to retire"
"1824","nj584","how satisfied w/ retirement"
"1825","nj708","branchpoint for j708y"
"1826","nj585","retirement yrs better/same"
"1827","nj586","introduction why retire"
"1828","nj587.1","reasons to retire loop -1"
"1829","nj588.1","poor health-reason to retire"
"1830","nj587.2","reasons to retire loop -2"
"1831","nj588.2","do other things-reasons to retire"
"1832","nj587.3","reasons to retire loop -3"
"1833","nj588.3","did not like work-reason to retire"
"1834","nj587.4","reasons to retire loop -4"
"1835","nj588.4","spend time w/fam-reason to retire"
"1836","nj702","branchpoint for j702y"
"1837","nj589","introduction good retire"
"1838","nj590.1","good retire loop -1"
"1839","nj591.1","be own boss-important good retirement"
"1840","nj590.2","good retire loop -2"
"1841","nj591.2","take it easy-important good retirement"
"1842","nj590.3","good retire loop -3"
"1843","nj591.3","travel-important good retirement"
"1844","nj592","introduction bad retire"
"1845","nj593.1","bad retire loop -1"
"1846","nj594.1","not productive-bad in retirement"
"1847","nj593.2","bad retire loop -2"
"1848","nj594.2","illness/disability-bad in retirement"
"1849","nj593.3","bad retire loop -3"
"1850","nj594.3","not enough income-bad in retirement"
"1851","nj595","branchpoint for j595"
"1852","nj596","work before current emplymnt"
"1853","njw776.17","nj596 - months wkd before current employment - year - 1"
"1854","njw777.17","nj596 - any months working before current employment - 1"
"1855","njw778.17m1","nj596 - which months worked - 1 - 1"
"1856","njw778.17m2","nj596 - which months worked - 1 - 2"
"1857","njw778.17m3","nj596 - which months worked - 1 - 3"
"1858","njw778.17m4","nj596 - which months worked - 1 - 4"
"1859","njw776.18","nj596 - months wkd before current employment - year - 2"
"1860","njw777.18","nj596 - any months working before current employment - 2"
"1861","njw778.18m1","nj596 - which months worked - 2 - 1"
"1862","njw778.18m2","nj596 - which months worked - 2 - 2"
"1863","njw778.18m3","nj596 - which months worked - 2 - 3"
"1864","njw778.18m4","nj596 - which months worked - 2 - 4"
"1865","njw778.18m5","nj596 - which months worked - 2 - 5"
"1866","njw778.18m6","nj596 - which months worked - 2 - 6"
"1867","njw778.18m7","nj596 - which months worked - 2 - 7"
"1868","njw778.18m8","nj596 - which months worked - 2 - 8"
"1869","njw778.18m9","nj596 - which months worked - 2 - 9"
"1870","njw778.18m10","nj596 - which months worked - 2 - 10"
"1871","njw778.18m11","nj596 - which months worked - 2 - 11"
"1872","njw778.18m12","nj596 - which months worked - 2 - 12"
"1873","njw776.19","nj596 - months wkd before current employment - year - 3"
"1874","njw777.19","nj596 - any months working before current employment - 3"
"1875","njw778.19m1","nj596 - which months worked - 3 - 1"
"1876","njw778.19m2","nj596 - which months worked - 3 - 2"
"1877","njw778.19m3","nj596 - which months worked - 3 - 3"
"1878","njw778.19m4","nj596 - which months worked - 3 - 4"
"1879","njw778.19m5","nj596 - which months worked - 3 - 5"
"1880","njw778.19m6","nj596 - which months worked - 3 - 6"
"1881","njw778.19m7","nj596 - which months worked - 3 - 7"
"1882","njw778.19m8","nj596 - which months worked - 3 - 8"
"1883","njw778.19m9","nj596 - which months worked - 3 - 9"
"1884","njw778.19m10","nj596 - which months worked - 3 - 10"
"1885","njw778.19m11","nj596 - which months worked - 3 - 11"
"1886","njw778.19m12","nj596 - which months worked - 3 - 12"
"1887","njw776.20","nj596 - months wkd before current employment - year - 4"
"1888","njw777.20","nj596 - any months working before current employment - 4"
"1889","njw778.20m1","nj596 - which months worked - 4 - 1"
"1890","njw778.20m2","nj596 - which months worked - 4 - 2"
"1891","njw778.20m3","nj596 - which months worked - 4 - 3"
"1892","njw778.20m4","nj596 - which months worked - 4 - 4"
"1893","njw778.20m5","nj596 - which months worked - 4 - 5"
"1894","njw778.20m6","nj596 - which months worked - 4 - 6"
"1895","njw778.20m7","nj596 - which months worked - 4 - 7"
"1896","njw778.20m8","nj596 - which months worked - 4 - 8"
"1897","njw778.20m9","nj596 - which months worked - 4 - 9"
"1898","njw778.20m10","nj596 - which months worked - 4 - 10"
"1899","njw778.20m11","nj596 - which months worked - 4 - 11"
"1900","njw778.20m12","nj596 - which months worked - 4 - 12"
"1901","nj599","hrs/wk-worked before current emplymnt"
"1902","nj600","earnings-work before current emplymnt"
"1903","nj601","earnings work before current emp - min"
"1904","nj602","earnings work before current emp - max"
"1905","nj603","earnings work before current emp - res"
"1906","nj604","earnings work before current emp - per"
"1907","nj606","# employers worked for"
"1908","nj607m1","why stopped working- 1"
"1909","nj607m2","why stopped working- 2"
"1910","nj607m3","why stopped working- 3"
"1911","nj609","situation change to encourage leave"
"1912","nj610m1","how employment situation change- 1"
"1913","nj610m2","how employment situation change- 2"
"1914","nj610m3","how employment situation change -3"
"1915","nj610m4","how employment situation change -4"
"1916","nj612","wks worked in last 12 months"
"1917","nj613","offered early out window"
"1918","nj614","num early out windows offered"
"1919","nj615","incentive loop"
"1920","nj616.1","mo- early out window offered- 1"
"1921","nj617.1","yr- early out window offered- 1"
"1922","nj619.1","which emp offered early out window- 1"
"1923","nj621.1m1","type of early out window- 1-1"
"1924","nj621.1m2","type of early out window- 1-2"
"1925","nj621.1m3","type of early out window- 1-3"
"1926","nj621.1m4","type of early out window -1 -4"
"1927","nj623.1","amt of cash bonus- early out window- 1"
"1928","nj624.1","amt cash bonus- eow- min- 1"
"1929","nj625.1","amt cash bonus- eow- max- 1"
"1930","nj626.1","amt cash bonus- eow- result- 1"
"1931","nj627.1","amt-extra pension benefits- 1"
"1932","nj628.1","amt-extra pension benefits-min-1"
"1933","nj629.1","amt-extra pension benefits-max-1"
"1934","nj630.1","amt-extra pension benefits-result-1"
"1935","nj631.1","amt extra pension benefits- per- 1"
"1936","nj633.1","temp medical insurance- until age- 1"
"1937","nj634.1","temp med insurance- # yrs offered- 1"
"1938","nj635.1","temp med insurance- until which yr- 1"
"1939","nj636.1","amt-temp cash benefits- 1"
"1940","nj637.1","amt temp cash benefits- per- 1"
"1941","nj639.1","temp cash benefits- until age- 1"
"1942","nj640.1","temp cash benefit- # yrs offered- 1"
"1943","nj641.1","temp cash benefit- until which yr- 1"
"1944","nj642.1","yrs of service credit offered- 1"
"1945","nj643.1","amount of otr incentives- 1"
"1946","nj644.1","accept eow/leave employer- 1"
"1947","nj645.1","eow important in decision- 1"
"1948","nj646.1","leave if offered twice incentive- 1"
"1949","nj616.2","mo- early out window offered- 2"
"1950","nj617.2","yr- early out window offered- 2"
"1951","nj619.2","which emp offered early out window- 2"
"1952","nj621.2m1","type of early out window- 2-1"
"1953","nj621.2m2","type of early out window -2 -2"
"1954","nj621.2m3","type of early out window -2 -3"
"1955","nj623.2","amt of cash bonus- early out window- 2"
"1956","nj624.2","amt cash bonus- eow- min- 2"
"1957","nj625.2","amt cash bonus- eow- max- 2"
"1958","nj626.2","amt cash bonus- eow- result- 2"
"1959","nj627.2","amt-extra pension benefits- 2"
"1960","nj628.2","amt-extra pension benefits-min-2"
"1961","nj629.2","amt-extra pension benefits-max-2"
"1962","nj630.2","amt-extra pension benefits-result-2"
"1963","nj631.2","amt extra pension benefits- per- 2"
"1964","nj633.2","temp medical insurance- until age- 2"
"1965","nj634.2","temp med insurance- # yrs offered- 2"
"1966","nj635.2","temp med insurance- until which yr- 2"
"1967","nj636.2","amt-temp cash benefits- 2"
"1968","nj637.2","amt temp cash benefits- per- 2"
"1969","nj639.2","temp cash benefits- until age- 2"
"1970","nj640.2","temp cash benefit- # yrs offered- 2"
"1971","nj641.2","temp cash benefit- until which yr- 2"
"1972","nj642.2","yrs of service credit offered- 2"
"1973","nj643.2","amount of otr incentives- 2"
"1974","nj644.2","accept eow/leave employer- 2"
"1975","nj645.2","eow important in decision- 2"
"1976","nj646.2","leave if offered twice incentive- 2"
"1977","njw400","first intro to the pension section"
"1978","nj848","firm/union offers pension"
"1979","nj849","participating in plan"
"1980","nj326","eligible for pension"
"1981","nj851","firm has pen account-not contributing"
"1982","njw456","all pre-pension grid questions answered"
"1983","nj650","assist section j"
"1984","nsubhhjp.r","hrs 2012 sub-household id (char)"
"1985","ncsrjp.r","2012 whether coversheet respondent"
"1986","nfamrjp.r","2012 whether family respondent"
"1987","nfinrjp.r","2012 whether financial respondent"
"1988","hhidjp.r","household id (numeric)"
"1989","nhhidnjp.r","hrs 2012 household + subhh (num)"
"1990","pnjp.r","person number (numeric)"
"1991","nj2338.1","pension plan type-db or dc -1_1"
"1992","nj2338.2","pension plan type-db or dc -1_2"
"1993","nj2338.3","pension plan type-db or dc -1_3"
"1994","nj2338.4","pension plan type-db or dc -1_4"
"1995","nj2338.5","pension plan type-db or dc -1_5"
"1996","nj2338.6","pension plan type-db or dc -1_6"
"1997","nj2338.7","pension plan type-db or dc -1_7"
"1998","nj2338.8","pension plan type-db or dc -1_8"
"1999","nj2338.9","pension plan type-db or dc -1_9"
"2000","nj2338.10","pension plan type-db or dc -1_10"
"2001","nj2352.1","years in plan -1_1"
"2002","nj2352.2","years in plan -1_2"
"2003","nj2352.3","years in plan -1_3"
"2004","nj2352.4","years in plan -1_4"
"2005","nj2352.5","years in plan -1_5"
"2006","nj2352.6","years in plan -1_6"
"2007","nj2352.7","years in plan -1_7"
"2008","nj2352.8","years in plan -1_8"
"2009","nj2352.9","years in plan -1_9"
"2010","nj2352.10","years in plan -1_10"
"2011","nj2353.1","age- expect receive benefits -1_1"
"2012","nj2353.2","age- expect receive benefits -1_2"
"2013","nj2353.3","age- expect receive benefits -1_3"
"2014","nj2353.4","age- expect receive benefits -1_4"
"2015","nj2353.5","age- expect receive benefits -1_5"
"2016","nj2353.6","age- expect receive benefits -1_6"
"2017","nj2353.7","age- expect receive benefits -1_7"
"2018","nj2353.8","age- expect receive benefits -1_8"
"2019","nj2353.9","age- expect receive benefits -1_9"
"2020","nj2353.10","age- expect receive benefits -1_10"
"2021","nj2354.1","yrs- expect receive benefits -1_1"
"2022","nj2354.2","yrs- expect receive benefits -1_2"
"2023","nj2354.3","yrs- expect receive benefits -1_3"
"2024","nj2354.4","yrs- expect receive benefits -1_4"
"2025","nj2354.5","yrs- expect receive benefits -1_5"
"2026","nj2354.6","yrs- expect receive benefits -1_6"
"2027","nj2354.7","yrs- expect receive benefits -1_7"
"2028","nj2354.8","yrs- expect receive benefits -1_8"
"2029","nj2354.9","yrs- expect receive benefits -1_9"
"2030","nj2354.10","yrs- expect receive benefits -1_10"
"2031","nj2356.1","percent regular payments -1_1"
"2032","nj2356.2","percent regular payments -1_2"
"2033","nj2356.3","percent regular payments -1_3"
"2034","nj2356.4","percent regular payments -1_4"
"2035","nj2356.5","percent regular payments -1_5"
"2036","nj2356.6","percent regular payments -1_6"
"2037","nj2356.7","percent regular payments -1_7"
"2038","nj2356.8","percent regular payments -1_8"
"2039","nj2356.9","percent regular payments -1_9"
"2040","nj2356.10","percent regular payments -1_10"
"2041","nj2357.1","amount regular payments -1_1"
"2042","nj2357.2","amount regular payments -1_2"
"2043","nj2357.3","amount regular payments -1_3"
"2044","nj2357.4","amount regular payments -1_4"
"2045","nj2357.5","amount regular payments -1_5"
"2046","nj2357.6","amount regular payments -1_6"
"2047","nj2357.7","amount regular payments -1_7"
"2048","nj2357.8","amount regular payments -1_8"
"2049","nj2357.9","amount regular payments -1_9"
"2050","nj2357.10","amount regular payments -1_10"
"2051","nj2358.1","amount regular payments - min -1_1"
"2052","nj2358.2","amount regular payments - min -1_2"
"2053","nj2358.3","amount regular payments - min -1_3"
"2054","nj2358.4","amount regular payments - min -1_4"
"2055","nj2358.5","amount regular payments - min -1_5"
"2056","nj2358.6","amount regular payments - min -1_6"
"2057","nj2358.7","amount regular payments - min -1_7"
"2058","nj2358.8","amount regular payments - min -1_8"
"2059","nj2358.9","amount regular payments - min -1_9"
"2060","nj2358.10","amount regular payments - min -1_10"
"2061","nj2359.1","amount regular payments - max -1_1"
"2062","nj2359.2","amount regular payments - max -1_2"
"2063","nj2359.3","amount regular payments - max -1_3"
"2064","nj2359.4","amount regular payments - max -1_4"
"2065","nj2359.5","amount regular payments - max -1_5"
"2066","nj2359.6","amount regular payments - max -1_6"
"2067","nj2359.7","amount regular payments - max -1_7"
"2068","nj2359.8","amount regular payments - max -1_8"
"2069","nj2359.9","amount regular payments - max -1_9"
"2070","nj2359.10","amount regular payments - max -1_10"
"2071","nj2360.1","amount regular payments - result -1_1"
"2072","nj2360.2","amount regular payments - result -1_2"
"2073","nj2360.3","amount regular payments - result -1_3"
"2074","nj2360.4","amount regular payments - result -1_4"
"2075","nj2360.5","amount regular payments - result -1_5"
"2076","nj2360.6","amount regular payments - result -1_6"
"2077","nj2360.7","amount regular payments - result -1_7"
"2078","nj2360.8","amount regular payments - result -1_8"
"2079","nj2360.9","amount regular payments - result -1_9"
"2080","nj2360.10","amount regular payments - result -1_10"
"2081","nj2361.1","amount regular payments - per -1_1"
"2082","nj2361.2","amount regular payments - per -1_2"
"2083","nj2361.3","amount regular payments - per -1_3"
"2084","nj2361.4","amount regular payments - per -1_4"
"2085","nj2361.5","amount regular payments - per -1_5"
"2086","nj2361.6","amount regular payments - per -1_6"
"2087","nj2361.7","amount regular payments - per -1_7"
"2088","nj2361.8","amount regular payments - per -1_8"
"2089","nj2361.9","amount regular payments - per -1_9"
"2090","nj2361.10","amount regular payments - per -1_10"
"2091","nj2363.1","lump sum-amt plan to take -1_1"
"2092","nj2363.2","lump sum-amt plan to take -1_2"
"2093","nj2363.3","lump sum-amt plan to take -1_3"
"2094","nj2363.4","lump sum-amt plan to take -1_4"
"2095","nj2363.5","lump sum-amt plan to take -1_5"
"2096","nj2363.6","lump sum-amt plan to take -1_6"
"2097","nj2363.7","lump sum-amt plan to take -1_7"
"2098","nj2363.8","lump sum-amt plan to take -1_8"
"2099","nj2363.9","lump sum-amt plan to take -1_9"
"2100","nj2363.10","lump sum-amt plan to take -1_10"
"2101","nj2364.1","lump sum-amt plan to take - min -1_1"
"2102","nj2364.2","lump sum-amt plan to take - min -1_2"
"2103","nj2364.3","lump sum-amt plan to take - min -1_3"
"2104","nj2364.4","lump sum-amt plan to take - min -1_4"
"2105","nj2364.5","lump sum-amt plan to take - min -1_5"
"2106","nj2364.6","lump sum-amt plan to take - min -1_6"
"2107","nj2364.7","lump sum-amt plan to take - min -1_7"
"2108","nj2364.8","lump sum-amt plan to take - min -1_8"
"2109","nj2364.9","lump sum-amt plan to take - min -1_9"
"2110","nj2364.10","lump sum-amt plan to take - min -1_10"
"2111","nj2365.1","lump sum-amt plan to take - max -1_1"
"2112","nj2365.2","lump sum-amt plan to take - max -1_2"
"2113","nj2365.3","lump sum-amt plan to take - max -1_3"
"2114","nj2365.4","lump sum-amt plan to take - max -1_4"
"2115","nj2365.5","lump sum-amt plan to take - max -1_5"
"2116","nj2365.6","lump sum-amt plan to take - max -1_6"
"2117","nj2365.7","lump sum-amt plan to take - max -1_7"
"2118","nj2365.8","lump sum-amt plan to take - max -1_8"
"2119","nj2365.9","lump sum-amt plan to take - max -1_9"
"2120","nj2365.10","lump sum-amt plan to take - max -1_10"
"2121","nj2366.1","lump sum-amt plan to take - result -1_1"
"2122","nj2366.2","lump sum-amt plan to take - result -1_2"
"2123","nj2366.3","lump sum-amt plan to take - result -1_3"
"2124","nj2366.4","lump sum-amt plan to take - result -1_4"
"2125","nj2366.5","lump sum-amt plan to take - result -1_5"
"2126","nj2366.6","lump sum-amt plan to take - result -1_6"
"2127","nj2366.7","lump sum-amt plan to take - result -1_7"
"2128","nj2366.8","lump sum-amt plan to take - result -1_8"
"2129","nj2366.9","lump sum-amt plan to take - result -1_9"
"2130","nj2366.10","lump sum-amt plan to take - result -1_10"
"2131","nj2396.1","form of employer contribution -1_1"
"2132","nj2396.2","form of employer contribution -1_2"
"2133","nj2396.3","form of employer contribution -1_3"
"2134","nj2396.4","form of employer contribution -1_4"
"2135","nj2396.5","form of employer contribution -1_5"
"2136","nj2396.6","form of employer contribution -1_6"
"2137","nj2396.7","form of employer contribution -1_7"
"2138","nj2396.8","form of employer contribution -1_8"
"2139","nj2396.9","form of employer contribution -1_9"
"2140","nj2396.10","form of employer contribution -1_10"
"2141","nj2397.1","pct-employer contribution -1_1"
"2142","nj2397.2","pct-employer contribution -1_2"
"2143","nj2397.3","pct-employer contribution -1_3"
"2144","nj2397.4","pct-employer contribution -1_4"
"2145","nj2397.5","pct-employer contribution -1_5"
"2146","nj2397.6","pct-employer contribution -1_6"
"2147","nj2397.7","pct-employer contribution -1_7"
"2148","nj2397.8","pct-employer contribution -1_8"
"2149","nj2397.9","pct-employer contribution -1_9"
"2150","nj2397.10","pct-employer contribution -1_10"
"2151","nj2398.1","amt-employer contribution -1_1"
"2152","nj2398.2","amt-employer contribution -1_2"
"2153","nj2398.3","amt-employer contribution -1_3"
"2154","nj2398.4","amt-employer contribution -1_4"
"2155","nj2398.5","amt-employer contribution -1_5"
"2156","nj2398.6","amt-employer contribution -1_6"
"2157","nj2398.7","amt-employer contribution -1_7"
"2158","nj2398.8","amt-employer contribution -1_8"
"2159","nj2398.9","amt-employer contribution -1_9"
"2160","nj2398.10","amt-employer contribution -1_10"
"2161","nj2399.1","amt employer contribution - min -1_1"
"2162","nj2399.2","amt employer contribution - min -1_2"
"2163","nj2399.3","amt employer contribution - min -1_3"
"2164","nj2399.4","amt employer contribution - min -1_4"
"2165","nj2399.5","amt employer contribution - min -1_5"
"2166","nj2399.6","amt employer contribution - min -1_6"
"2167","nj2399.7","amt employer contribution - min -1_7"
"2168","nj2399.8","amt employer contribution - min -1_8"
"2169","nj2399.9","amt employer contribution - min -1_9"
"2170","nj2399.10","amt employer contribution - min -1_10"
"2171","nj2400.1","amt employer contribution - max -1_1"
"2172","nj2400.2","amt employer contribution - max -1_2"
"2173","nj2400.3","amt employer contribution - max -1_3"
"2174","nj2400.4","amt employer contribution - max -1_4"
"2175","nj2400.5","amt employer contribution - max -1_5"
"2176","nj2400.6","amt employer contribution - max -1_6"
"2177","nj2400.7","amt employer contribution - max -1_7"
"2178","nj2400.8","amt employer contribution - max -1_8"
"2179","nj2400.9","amt employer contribution - max -1_9"
"2180","nj2400.10","amt employer contribution - max -1_10"
"2181","nj2401.1","amt employer contribution - result -1_1"
"2182","nj2401.2","amt employer contribution - result -1_2"
"2183","nj2401.3","amt employer contribution - result -1_3"
"2184","nj2401.4","amt employer contribution - result -1_4"
"2185","nj2401.5","amt employer contribution - result -1_5"
"2186","nj2401.6","amt employer contribution - result -1_6"
"2187","nj2401.7","amt employer contribution - result -1_7"
"2188","nj2401.8","amt employer contribution - result -1_8"
"2189","nj2401.9","amt employer contribution - result -1_9"
"2190","nj2401.10","amt employer contribution - result -1_10"
"2191","nj2402.1","amt employer contribution - per -1_1"
"2192","nj2402.2","amt employer contribution - per -1_2"
"2193","nj2402.3","amt employer contribution - per -1_3"
